,code,company_name,url,raw_code,market
0,SZ000001,平安银行,https://hq.gucheng.com/SZ000001/,000001,SZ
1,SZ000002,万科A,https://hq.gucheng.com/SZ000002/,000002,SZ
2,SZ000004,国农科技,https://hq.gucheng.com/SZ000004/,000004,SZ
3,SZ000005,世纪星源,https://hq.gucheng.com/SZ000005/,000005,SZ
4,SZ000006,深振业A,https://hq.gucheng.com/SZ000006/,000006,SZ
5,SZ000007,全新好,https://hq.gucheng.com/SZ000007/,000007,SZ
6,SZ000008,神州高铁,https://hq.gucheng.com/SZ000008/,000008,SZ
7,SZ000009,中国宝安,https://hq.gucheng.com/SZ000009/,000009,SZ
8,SZ000010,美丽生态,https://hq.gucheng.com/SZ000010/,000010,SZ
9,SZ000011,深物业A,https://hq.gucheng.com/SZ000011/,000011,SZ
10,SZ000012,南玻A,https://hq.gucheng.com/SZ000012/,000012,SZ
11,SZ000014,沙河股份,https://hq.gucheng.com/SZ000014/,000014,SZ
12,SZ000016,深康佳A,https://hq.gucheng.com/SZ000016/,000016,SZ
13,SZ000017,深中华A,https://hq.gucheng.com/SZ000017/,000017,SZ
14,SZ000018,神州长城,https://hq.gucheng.com/SZ000018/,000018,SZ
15,SZ000019,深深宝A,https://hq.gucheng.com/SZ000019/,000019,SZ
16,SZ000020,深华发A,https://hq.gucheng.com/SZ000020/,000020,SZ
17,SZ000021,深科技,https://hq.gucheng.com/SZ000021/,000021,SZ
18,SZ000022,深赤湾A,https://hq.gucheng.com/SZ000022/,000022,SZ
19,SZ000023,深天地A,https://hq.gucheng.com/SZ000023/,000023,SZ
20,SZ000025,特力A,https://hq.gucheng.com/SZ000025/,000025,SZ
21,SZ000026,飞亚达A,https://hq.gucheng.com/SZ000026/,000026,SZ
22,SZ000027,深圳能源,https://hq.gucheng.com/SZ000027/,000027,SZ
23,SZ000028,国药一致,https://hq.gucheng.com/SZ000028/,000028,SZ
24,SZ000029,深深房A,https://hq.gucheng.com/SZ000029/,000029,SZ
25,SZ000030,富奥股份,https://hq.gucheng.com/SZ000030/,000030,SZ
26,SZ000031,中粮地产,https://hq.gucheng.com/SZ000031/,000031,SZ
27,SZ000032,深桑达A,https://hq.gucheng.com/SZ000032/,000032,SZ
28,SZ000034,神州数码,https://hq.gucheng.com/SZ000034/,000034,SZ
29,SZ000035,中国天楹,https://hq.gucheng.com/SZ000035/,000035,SZ
30,SZ000036,华联控股,https://hq.gucheng.com/SZ000036/,000036,SZ
31,SZ000037,深南电A,https://hq.gucheng.com/SZ000037/,000037,SZ
32,SZ000038,深大通,https://hq.gucheng.com/SZ000038/,000038,SZ
33,SZ000039,中集集团,https://hq.gucheng.com/SZ000039/,000039,SZ
34,SZ000040,东旭蓝天,https://hq.gucheng.com/SZ000040/,000040,SZ
35,SZ000042,中洲控股,https://hq.gucheng.com/SZ000042/,000042,SZ
36,SZ000043,中航善达,https://hq.gucheng.com/SZ000043/,000043,SZ
37,SZ000045,深纺织A,https://hq.gucheng.com/SZ000045/,000045,SZ
38,SZ000046,泛海控股,https://hq.gucheng.com/SZ000046/,000046,SZ
39,SZ000048,*ST康达,https://hq.gucheng.com/SZ000048/,000048,SZ
40,SZ000049,德赛电池,https://hq.gucheng.com/SZ000049/,000049,SZ
41,SZ000050,深天马A,https://hq.gucheng.com/SZ000050/,000050,SZ
42,SZ000055,方大集团,https://hq.gucheng.com/SZ000055/,000055,SZ
43,SZ000056,皇庭国际,https://hq.gucheng.com/SZ000056/,000056,SZ
44,SZ000058,深赛格,https://hq.gucheng.com/SZ000058/,000058,SZ
45,SZ000059,华锦股份,https://hq.gucheng.com/SZ000059/,000059,SZ
46,SZ000060,中金岭南,https://hq.gucheng.com/SZ000060/,000060,SZ
47,SZ000061,农产品,https://hq.gucheng.com/SZ000061/,000061,SZ
48,SZ000062,深圳华强,https://hq.gucheng.com/SZ000062/,000062,SZ
49,SZ000063,中兴通讯,https://hq.gucheng.com/SZ000063/,000063,SZ
50,SZ000065,北方国际,https://hq.gucheng.com/SZ000065/,000065,SZ
51,SZ000066,中国长城,https://hq.gucheng.com/SZ000066/,000066,SZ
52,SZ000068,华控赛格,https://hq.gucheng.com/SZ000068/,000068,SZ
53,SZ000069,华侨城A,https://hq.gucheng.com/SZ000069/,000069,SZ
54,SZ000070,特发信息,https://hq.gucheng.com/SZ000070/,000070,SZ
55,SZ000078,海王生物,https://hq.gucheng.com/SZ000078/,000078,SZ
56,SZ000088,盐田港,https://hq.gucheng.com/SZ000088/,000088,SZ
57,SZ000089,深圳机场,https://hq.gucheng.com/SZ000089/,000089,SZ
58,SZ000090,天健集团,https://hq.gucheng.com/SZ000090/,000090,SZ
59,SZ000096,广聚能源,https://hq.gucheng.com/SZ000096/,000096,SZ
60,SZ000099,中信海直,https://hq.gucheng.com/SZ000099/,000099,SZ
61,SZ000100,TCL集团,https://hq.gucheng.com/SZ000100/,000100,SZ
62,SZ000150,宜华健康,https://hq.gucheng.com/SZ000150/,000150,SZ
63,SZ000151,中成股份,https://hq.gucheng.com/SZ000151/,000151,SZ
64,SZ000153,丰原药业,https://hq.gucheng.com/SZ000153/,000153,SZ
65,SZ000155,川化股份,https://hq.gucheng.com/SZ000155/,000155,SZ
66,SZ000156,华数传媒,https://hq.gucheng.com/SZ000156/,000156,SZ
67,SZ000157,中联重科,https://hq.gucheng.com/SZ000157/,000157,SZ
68,SZ000158,常山北明,https://hq.gucheng.com/SZ000158/,000158,SZ
69,SZ000159,国际实业,https://hq.gucheng.com/SZ000159/,000159,SZ
70,SZ000166,申万宏源,https://hq.gucheng.com/SZ000166/,000166,SZ
71,SZ000301,东方市场,https://hq.gucheng.com/SZ000301/,000301,SZ
72,SZ000333,美的集团,https://hq.gucheng.com/SZ000333/,000333,SZ
73,SZ000338,潍柴动力,https://hq.gucheng.com/SZ000338/,000338,SZ
74,SZ000400,许继电气,https://hq.gucheng.com/SZ000400/,000400,SZ
75,SZ000401,冀东水泥,https://hq.gucheng.com/SZ000401/,000401,SZ
76,SZ000402,金融街,https://hq.gucheng.com/SZ000402/,000402,SZ
77,SZ000403,ST生化,https://hq.gucheng.com/SZ000403/,000403,SZ
78,SZ000404,华意压缩,https://hq.gucheng.com/SZ000404/,000404,SZ
79,SZ000407,胜利股份,https://hq.gucheng.com/SZ000407/,000407,SZ
80,SZ000408,藏格控股,https://hq.gucheng.com/SZ000408/,000408,SZ
81,SZ000409,*ST地矿,https://hq.gucheng.com/SZ000409/,000409,SZ
82,SZ000410,沈阳机床,https://hq.gucheng.com/SZ000410/,000410,SZ
83,SZ000411,英特集团,https://hq.gucheng.com/SZ000411/,000411,SZ
84,SZ000413,东旭光电,https://hq.gucheng.com/SZ000413/,000413,SZ
85,SZ000415,渤海金控,https://hq.gucheng.com/SZ000415/,000415,SZ
86,SZ000416,民生控股,https://hq.gucheng.com/SZ000416/,000416,SZ
87,SZ000417,合肥百货,https://hq.gucheng.com/SZ000417/,000417,SZ
88,SZ000418,小天鹅A,https://hq.gucheng.com/SZ000418/,000418,SZ
89,SZ000419,通程控股,https://hq.gucheng.com/SZ000419/,000419,SZ
90,SZ000420,吉林化纤,https://hq.gucheng.com/SZ000420/,000420,SZ
91,SZ000421,南京公用,https://hq.gucheng.com/SZ000421/,000421,SZ
92,SZ000422,*ST宜化,https://hq.gucheng.com/SZ000422/,000422,SZ
93,SZ000423,东阿阿胶,https://hq.gucheng.com/SZ000423/,000423,SZ
94,SZ000425,徐工机械,https://hq.gucheng.com/SZ000425/,000425,SZ
95,SZ000426,兴业矿业,https://hq.gucheng.com/SZ000426/,000426,SZ
96,SZ000428,华天酒店,https://hq.gucheng.com/SZ000428/,000428,SZ
97,SZ000429,粤高速A,https://hq.gucheng.com/SZ000429/,000429,SZ
98,SZ000430,张家界,https://hq.gucheng.com/SZ000430/,000430,SZ
99,SZ000488,晨鸣纸业,https://hq.gucheng.com/SZ000488/,000488,SZ
100,SZ000498,山东路桥,https://hq.gucheng.com/SZ000498/,000498,SZ
101,SZ000501,鄂武商A,https://hq.gucheng.com/SZ000501/,000501,SZ
102,SZ000502,绿景控股,https://hq.gucheng.com/SZ000502/,000502,SZ
103,SZ000503,国新健康,https://hq.gucheng.com/SZ000503/,000503,SZ
104,SZ000504,南华生物,https://hq.gucheng.com/SZ000504/,000504,SZ
105,SZ000505,京粮控股,https://hq.gucheng.com/SZ000505/,000505,SZ
106,SZ000506,中润资源,https://hq.gucheng.com/SZ000506/,000506,SZ
107,SZ000507,珠海港,https://hq.gucheng.com/SZ000507/,000507,SZ
108,SZ000509,华塑控股,https://hq.gucheng.com/SZ000509/,000509,SZ
109,SZ000510,金路集团,https://hq.gucheng.com/SZ000510/,000510,SZ
110,SZ000511,烯碳退,https://hq.gucheng.com/SZ000511/,000511,SZ
111,SZ000513,丽珠集团,https://hq.gucheng.com/SZ000513/,000513,SZ
112,SZ000514,渝开发,https://hq.gucheng.com/SZ000514/,000514,SZ
113,SZ000516,国际医学,https://hq.gucheng.com/SZ000516/,000516,SZ
114,SZ000517,荣安地产,https://hq.gucheng.com/SZ000517/,000517,SZ
115,SZ000518,四环生物,https://hq.gucheng.com/SZ000518/,000518,SZ
116,SZ000519,中兵红箭,https://hq.gucheng.com/SZ000519/,000519,SZ
117,SZ000520,长航凤凰,https://hq.gucheng.com/SZ000520/,000520,SZ
118,SZ000521,长虹美菱,https://hq.gucheng.com/SZ000521/,000521,SZ
119,SZ000523,广州浪奇,https://hq.gucheng.com/SZ000523/,000523,SZ
120,SZ000524,岭南控股,https://hq.gucheng.com/SZ000524/,000524,SZ
121,SZ000525,红太阳,https://hq.gucheng.com/SZ000525/,000525,SZ
122,SZ000526,紫光学大,https://hq.gucheng.com/SZ000526/,000526,SZ
123,SZ000528,柳工,https://hq.gucheng.com/SZ000528/,000528,SZ
124,SZ000529,广弘控股,https://hq.gucheng.com/SZ000529/,000529,SZ
125,SZ000530,大冷股份,https://hq.gucheng.com/SZ000530/,000530,SZ
126,SZ000531,穗恒运A,https://hq.gucheng.com/SZ000531/,000531,SZ
127,SZ000532,华金资本,https://hq.gucheng.com/SZ000532/,000532,SZ
128,SZ000533,万家乐,https://hq.gucheng.com/SZ000533/,000533,SZ
129,SZ000534,万泽股份,https://hq.gucheng.com/SZ000534/,000534,SZ
130,SZ000536,华映科技,https://hq.gucheng.com/SZ000536/,000536,SZ
131,SZ000537,广宇发展,https://hq.gucheng.com/SZ000537/,000537,SZ
132,SZ000538,云南白药,https://hq.gucheng.com/SZ000538/,000538,SZ
133,SZ000539,粤电力A,https://hq.gucheng.com/SZ000539/,000539,SZ
134,SZ000540,中天金融,https://hq.gucheng.com/SZ000540/,000540,SZ
135,SZ000541,佛山照明,https://hq.gucheng.com/SZ000541/,000541,SZ
136,SZ000543,皖能电力,https://hq.gucheng.com/SZ000543/,000543,SZ
137,SZ000544,中原环保,https://hq.gucheng.com/SZ000544/,000544,SZ
138,SZ000545,金浦钛业,https://hq.gucheng.com/SZ000545/,000545,SZ
139,SZ000546,金圆股份,https://hq.gucheng.com/SZ000546/,000546,SZ
140,SZ000547,航天发展,https://hq.gucheng.com/SZ000547/,000547,SZ
141,SZ000548,湖南投资,https://hq.gucheng.com/SZ000548/,000548,SZ
142,SZ000550,江铃汽车,https://hq.gucheng.com/SZ000550/,000550,SZ
143,SZ000551,创元科技,https://hq.gucheng.com/SZ000551/,000551,SZ
144,SZ000552,靖远煤电,https://hq.gucheng.com/SZ000552/,000552,SZ
145,SZ000553,沙隆达A,https://hq.gucheng.com/SZ000553/,000553,SZ
146,SZ000554,泰山石油,https://hq.gucheng.com/SZ000554/,000554,SZ
147,SZ000555,神州信息,https://hq.gucheng.com/SZ000555/,000555,SZ
148,SZ000557,西部创业,https://hq.gucheng.com/SZ000557/,000557,SZ
149,SZ000558,莱茵体育,https://hq.gucheng.com/SZ000558/,000558,SZ
150,SZ000559,万向钱潮,https://hq.gucheng.com/SZ000559/,000559,SZ
151,SZ000560,我爱我家,https://hq.gucheng.com/SZ000560/,000560,SZ
152,SZ000561,烽火电子,https://hq.gucheng.com/SZ000561/,000561,SZ
153,SZ000563,陕国投A,https://hq.gucheng.com/SZ000563/,000563,SZ
154,SZ000564,供销大集,https://hq.gucheng.com/SZ000564/,000564,SZ
155,SZ000565,渝三峡A,https://hq.gucheng.com/SZ000565/,000565,SZ
156,SZ000566,海南海药,https://hq.gucheng.com/SZ000566/,000566,SZ
157,SZ000567,海德股份,https://hq.gucheng.com/SZ000567/,000567,SZ
158,SZ000568,泸州老窖,https://hq.gucheng.com/SZ000568/,000568,SZ
159,SZ000570,苏常柴A,https://hq.gucheng.com/SZ000570/,000570,SZ
160,SZ000571,新大洲A,https://hq.gucheng.com/SZ000571/,000571,SZ
161,SZ000572,海马汽车,https://hq.gucheng.com/SZ000572/,000572,SZ
162,SZ000573,粤宏远A,https://hq.gucheng.com/SZ000573/,000573,SZ
163,SZ000576,广东甘化,https://hq.gucheng.com/SZ000576/,000576,SZ
164,SZ000581,威孚高科,https://hq.gucheng.com/SZ000581/,000581,SZ
165,SZ000582,北部湾港,https://hq.gucheng.com/SZ000582/,000582,SZ
166,SZ000584,哈工智能,https://hq.gucheng.com/SZ000584/,000584,SZ
167,SZ000585,*ST东电,https://hq.gucheng.com/SZ000585/,000585,SZ
168,SZ000586,汇源通信,https://hq.gucheng.com/SZ000586/,000586,SZ
169,SZ000587,金洲慈航,https://hq.gucheng.com/SZ000587/,000587,SZ
170,SZ000589,黔轮胎A,https://hq.gucheng.com/SZ000589/,000589,SZ
171,SZ000590,启迪古汉,https://hq.gucheng.com/SZ000590/,000590,SZ
172,SZ000591,太阳能,https://hq.gucheng.com/SZ000591/,000591,SZ
173,SZ000592,平潭发展,https://hq.gucheng.com/SZ000592/,000592,SZ
174,SZ000593,大通燃气,https://hq.gucheng.com/SZ000593/,000593,SZ
175,SZ000595,宝塔实业,https://hq.gucheng.com/SZ000595/,000595,SZ
176,SZ000596,古井贡酒,https://hq.gucheng.com/SZ000596/,000596,SZ
177,SZ000597,东北制药,https://hq.gucheng.com/SZ000597/,000597,SZ
178,SZ000598,兴蓉环境,https://hq.gucheng.com/SZ000598/,000598,SZ
179,SZ000599,青岛双星,https://hq.gucheng.com/SZ000599/,000599,SZ
180,SZ000600,建投能源,https://hq.gucheng.com/SZ000600/,000600,SZ
181,SZ000601,韶能股份,https://hq.gucheng.com/SZ000601/,000601,SZ
182,SZ000603,盛达矿业,https://hq.gucheng.com/SZ000603/,000603,SZ
183,SZ000605,渤海股份,https://hq.gucheng.com/SZ000605/,000605,SZ
184,SZ000606,顺利办,https://hq.gucheng.com/SZ000606/,000606,SZ
185,SZ000607,华媒控股,https://hq.gucheng.com/SZ000607/,000607,SZ
186,SZ000608,阳光股份,https://hq.gucheng.com/SZ000608/,000608,SZ
187,SZ000609,中迪投资,https://hq.gucheng.com/SZ000609/,000609,SZ
188,SZ000610,西安旅游,https://hq.gucheng.com/SZ000610/,000610,SZ
189,SZ000611,天首发展,https://hq.gucheng.com/SZ000611/,000611,SZ
190,SZ000612,焦作万方,https://hq.gucheng.com/SZ000612/,000612,SZ
191,SZ000613,大东海A,https://hq.gucheng.com/SZ000613/,000613,SZ
192,SZ000615,京汉股份,https://hq.gucheng.com/SZ000615/,000615,SZ
193,SZ000616,海航投资,https://hq.gucheng.com/SZ000616/,000616,SZ
194,SZ000617,中油资本,https://hq.gucheng.com/SZ000617/,000617,SZ
195,SZ000619,海螺型材,https://hq.gucheng.com/SZ000619/,000619,SZ
196,SZ000620,新华联,https://hq.gucheng.com/SZ000620/,000620,SZ
197,SZ000622,恒立实业,https://hq.gucheng.com/SZ000622/,000622,SZ
198,SZ000623,吉林敖东,https://hq.gucheng.com/SZ000623/,000623,SZ
199,SZ000625,长安汽车,https://hq.gucheng.com/SZ000625/,000625,SZ
200,SZ000626,远大控股,https://hq.gucheng.com/SZ000626/,000626,SZ
201,SZ000627,天茂集团,https://hq.gucheng.com/SZ000627/,000627,SZ
202,SZ000628,高新发展,https://hq.gucheng.com/SZ000628/,000628,SZ
203,SZ000629,*ST钒钛,https://hq.gucheng.com/SZ000629/,000629,SZ
204,SZ000630,铜陵有色,https://hq.gucheng.com/SZ000630/,000630,SZ
205,SZ000631,顺发恒业,https://hq.gucheng.com/SZ000631/,000631,SZ
206,SZ000632,三木集团,https://hq.gucheng.com/SZ000632/,000632,SZ
207,SZ000633,合金投资,https://hq.gucheng.com/SZ000633/,000633,SZ
208,SZ000635,英力特,https://hq.gucheng.com/SZ000635/,000635,SZ
209,SZ000636,风华高科,https://hq.gucheng.com/SZ000636/,000636,SZ
210,SZ000637,茂化实华,https://hq.gucheng.com/SZ000637/,000637,SZ
211,SZ000638,万方发展,https://hq.gucheng.com/SZ000638/,000638,SZ
212,SZ000639,西王食品,https://hq.gucheng.com/SZ000639/,000639,SZ
213,SZ000650,仁和药业,https://hq.gucheng.com/SZ000650/,000650,SZ
214,SZ000651,格力电器,https://hq.gucheng.com/SZ000651/,000651,SZ
215,SH603486,科沃斯,https://hq.gucheng.com/SH603486/,603486,SH
216,SH601138,工业富联,https://hq.gucheng.com/SH601138/,601138,SH
217,SH601330,绿色动力,https://hq.gucheng.com/SH601330/,601330,SH
218,SZ300750,宁德时代,https://hq.gucheng.com/SZ300750/,300750,SZ
219,SH603666,亿嘉和,https://hq.gucheng.com/SH603666/,603666,SH
220,SH601990,南京证券,https://hq.gucheng.com/SH601990/,601990,SH
221,SH601066,中信建投,https://hq.gucheng.com/SH601066/,601066,SH
222,SH603587,地素时尚,https://hq.gucheng.com/SH603587/,603587,SH
223,SZ300747,锐科激光,https://hq.gucheng.com/SZ300747/,300747,SZ
224,SH603650,彤程新材,https://hq.gucheng.com/SH603650/,603650,SH
225,SH603693,江苏新能,https://hq.gucheng.com/SH603693/,603693,SH
226,SZ000652,泰达股份,https://hq.gucheng.com/SZ000652/,000652,SZ
227,SZ000655,*ST金岭,https://hq.gucheng.com/SZ000655/,000655,SZ
228,SZ000656,金科股份,https://hq.gucheng.com/SZ000656/,000656,SZ
229,SZ000657,中钨高新,https://hq.gucheng.com/SZ000657/,000657,SZ
230,SZ000659,珠海中富,https://hq.gucheng.com/SZ000659/,000659,SZ
231,SZ000661,长春高新,https://hq.gucheng.com/SZ000661/,000661,SZ
232,SZ000662,天夏智慧,https://hq.gucheng.com/SZ000662/,000662,SZ
233,SZ000663,永安林业,https://hq.gucheng.com/SZ000663/,000663,SZ
234,SZ000665,湖北广电,https://hq.gucheng.com/SZ000665/,000665,SZ
235,SZ000666,经纬纺机,https://hq.gucheng.com/SZ000666/,000666,SZ
236,SZ000667,美好置业,https://hq.gucheng.com/SZ000667/,000667,SZ
237,SZ000668,荣丰控股,https://hq.gucheng.com/SZ000668/,000668,SZ
238,SZ000669,金鸿控股,https://hq.gucheng.com/SZ000669/,000669,SZ
239,SZ000670,盈方微,https://hq.gucheng.com/SZ000670/,000670,SZ
240,SZ000671,阳光城,https://hq.gucheng.com/SZ000671/,000671,SZ
241,SZ000672,上峰水泥,https://hq.gucheng.com/SZ000672/,000672,SZ
242,SZ000673,当代东方,https://hq.gucheng.com/SZ000673/,000673,SZ
243,SZ000676,智度股份,https://hq.gucheng.com/SZ000676/,000676,SZ
244,SZ000677,恒天海龙,https://hq.gucheng.com/SZ000677/,000677,SZ
245,SZ000678,襄阳轴承,https://hq.gucheng.com/SZ000678/,000678,SZ
246,SZ000679,大连友谊,https://hq.gucheng.com/SZ000679/,000679,SZ
247,SZ000680,山推股份,https://hq.gucheng.com/SZ000680/,000680,SZ
248,SZ000681,视觉中国,https://hq.gucheng.com/SZ000681/,000681,SZ
249,SZ000682,东方电子,https://hq.gucheng.com/SZ000682/,000682,SZ
250,SZ000683,远兴能源,https://hq.gucheng.com/SZ000683/,000683,SZ
251,SZ000685,中山公用,https://hq.gucheng.com/SZ000685/,000685,SZ
252,SZ000686,东北证券,https://hq.gucheng.com/SZ000686/,000686,SZ
253,SZ000687,华讯方舟,https://hq.gucheng.com/SZ000687/,000687,SZ
254,SZ000688,建新矿业,https://hq.gucheng.com/SZ000688/,000688,SZ
255,SZ000690,宝新能源,https://hq.gucheng.com/SZ000690/,000690,SZ
256,SZ000691,亚太实业,https://hq.gucheng.com/SZ000691/,000691,SZ
257,SZ000692,惠天热电,https://hq.gucheng.com/SZ000692/,000692,SZ
258,SZ000693,*ST华泽,https://hq.gucheng.com/SZ000693/,000693,SZ
259,SZ000695,滨海能源,https://hq.gucheng.com/SZ000695/,000695,SZ
260,SZ000697,炼石有色,https://hq.gucheng.com/SZ000697/,000697,SZ
261,SZ000698,沈阳化工,https://hq.gucheng.com/SZ000698/,000698,SZ
262,SZ000700,模塑科技,https://hq.gucheng.com/SZ000700/,000700,SZ
263,SZ000701,厦门信达,https://hq.gucheng.com/SZ000701/,000701,SZ
264,SZ000702,正虹科技,https://hq.gucheng.com/SZ000702/,000702,SZ
265,SZ000703,恒逸石化,https://hq.gucheng.com/SZ000703/,000703,SZ
266,SZ000705,浙江震元,https://hq.gucheng.com/SZ000705/,000705,SZ
267,SZ000707,*ST双环,https://hq.gucheng.com/SZ000707/,000707,SZ
268,SZ000708,大冶特钢,https://hq.gucheng.com/SZ000708/,000708,SZ
269,SZ000709,河钢股份,https://hq.gucheng.com/SZ000709/,000709,SZ
270,SZ000710,贝瑞基因,https://hq.gucheng.com/SZ000710/,000710,SZ
271,SZ000711,京蓝科技,https://hq.gucheng.com/SZ000711/,000711,SZ
272,SZ000712,锦龙股份,https://hq.gucheng.com/SZ000712/,000712,SZ
273,SZ000713,丰乐种业,https://hq.gucheng.com/SZ000713/,000713,SZ
274,SZ000715,中兴商业,https://hq.gucheng.com/SZ000715/,000715,SZ
275,SZ000716,黑芝麻,https://hq.gucheng.com/SZ000716/,000716,SZ
276,SZ000717,韶钢松山,https://hq.gucheng.com/SZ000717/,000717,SZ
277,SZ000718,苏宁环球,https://hq.gucheng.com/SZ000718/,000718,SZ
278,SZ000719,中原传媒,https://hq.gucheng.com/SZ000719/,000719,SZ
279,SZ000720,*ST新能,https://hq.gucheng.com/SZ000720/,000720,SZ
280,SZ000721,西安饮食,https://hq.gucheng.com/SZ000721/,000721,SZ
281,SZ000722,湖南发展,https://hq.gucheng.com/SZ000722/,000722,SZ
282,SZ000723,美锦能源,https://hq.gucheng.com/SZ000723/,000723,SZ
283,SZ000725,京东方A,https://hq.gucheng.com/SZ000725/,000725,SZ
284,SZ000726,鲁泰A,https://hq.gucheng.com/SZ000726/,000726,SZ
285,SZ000727,华东科技,https://hq.gucheng.com/SZ000727/,000727,SZ
286,SZ000728,国元证券,https://hq.gucheng.com/SZ000728/,000728,SZ
287,SZ000729,燕京啤酒,https://hq.gucheng.com/SZ000729/,000729,SZ
288,SZ000731,四川美丰,https://hq.gucheng.com/SZ000731/,000731,SZ
289,SZ000732,泰禾集团,https://hq.gucheng.com/SZ000732/,000732,SZ
290,SZ000733,振华科技,https://hq.gucheng.com/SZ000733/,000733,SZ
291,SZ000735,罗牛山,https://hq.gucheng.com/SZ000735/,000735,SZ
292,SZ000736,中交地产,https://hq.gucheng.com/SZ000736/,000736,SZ
293,SZ000737,*ST南风,https://hq.gucheng.com/SZ000737/,000737,SZ
294,SZ000738,航发控制,https://hq.gucheng.com/SZ000738/,000738,SZ
295,SZ000739,普洛药业,https://hq.gucheng.com/SZ000739/,000739,SZ
296,SZ000750,国海证券,https://hq.gucheng.com/SZ000750/,000750,SZ
297,SZ000751,锌业股份,https://hq.gucheng.com/SZ000751/,000751,SZ
298,SZ000752,西藏发展,https://hq.gucheng.com/SZ000752/,000752,SZ
299,SZ000753,漳州发展,https://hq.gucheng.com/SZ000753/,000753,SZ
300,SZ000755,*ST三维,https://hq.gucheng.com/SZ000755/,000755,SZ
301,SZ000756,新华制药,https://hq.gucheng.com/SZ000756/,000756,SZ
302,SZ000757,浩物股份,https://hq.gucheng.com/SZ000757/,000757,SZ
303,SZ000758,中色股份,https://hq.gucheng.com/SZ000758/,000758,SZ
304,SZ000759,中百集团,https://hq.gucheng.com/SZ000759/,000759,SZ
305,SZ000760,斯太尔,https://hq.gucheng.com/SZ000760/,000760,SZ
306,SZ000761,本钢板材,https://hq.gucheng.com/SZ000761/,000761,SZ
307,SZ000762,西藏矿业,https://hq.gucheng.com/SZ000762/,000762,SZ
308,SZ000766,通化金马,https://hq.gucheng.com/SZ000766/,000766,SZ
309,SZ000767,漳泽电力,https://hq.gucheng.com/SZ000767/,000767,SZ
310,SZ000768,中航飞机,https://hq.gucheng.com/SZ000768/,000768,SZ
311,SZ000776,广发证券,https://hq.gucheng.com/SZ000776/,000776,SZ
312,SZ000777,中核科技,https://hq.gucheng.com/SZ000777/,000777,SZ
313,SZ000778,新兴铸管,https://hq.gucheng.com/SZ000778/,000778,SZ
314,SZ000779,三毛派神,https://hq.gucheng.com/SZ000779/,000779,SZ
315,SZ000780,平庄能源,https://hq.gucheng.com/SZ000780/,000780,SZ
316,SZ000782,美达股份,https://hq.gucheng.com/SZ000782/,000782,SZ
317,SZ000783,长江证券,https://hq.gucheng.com/SZ000783/,000783,SZ
318,SZ000785,武汉中商,https://hq.gucheng.com/SZ000785/,000785,SZ
319,SZ000786,北新建材,https://hq.gucheng.com/SZ000786/,000786,SZ
320,SZ000788,北大医药,https://hq.gucheng.com/SZ000788/,000788,SZ
321,SZ000789,万年青,https://hq.gucheng.com/SZ000789/,000789,SZ
322,SZ000790,泰合健康,https://hq.gucheng.com/SZ000790/,000790,SZ
323,SZ000791,甘肃电投,https://hq.gucheng.com/SZ000791/,000791,SZ
324,SZ000792,盐湖股份,https://hq.gucheng.com/SZ000792/,000792,SZ
325,SZ000793,华闻传媒,https://hq.gucheng.com/SZ000793/,000793,SZ
326,SZ000795,英洛华,https://hq.gucheng.com/SZ000795/,000795,SZ
327,SZ000796,凯撒旅游,https://hq.gucheng.com/SZ000796/,000796,SZ
328,SZ000797,中国武夷,https://hq.gucheng.com/SZ000797/,000797,SZ
329,SZ000798,中水渔业,https://hq.gucheng.com/SZ000798/,000798,SZ
330,SZ000799,酒鬼酒,https://hq.gucheng.com/SZ000799/,000799,SZ
331,SZ000800,一汽轿车,https://hq.gucheng.com/SZ000800/,000800,SZ
332,SZ000801,四川九洲,https://hq.gucheng.com/SZ000801/,000801,SZ
333,SZ000802,北京文化,https://hq.gucheng.com/SZ000802/,000802,SZ
334,SZ000803,*ST金宇,https://hq.gucheng.com/SZ000803/,000803,SZ
335,SZ000806,银河生物,https://hq.gucheng.com/SZ000806/,000806,SZ
336,SZ000807,云铝股份,https://hq.gucheng.com/SZ000807/,000807,SZ
337,SZ000809,铁岭新城,https://hq.gucheng.com/SZ000809/,000809,SZ
338,SZ000810,创维数字,https://hq.gucheng.com/SZ000810/,000810,SZ
339,SZ000811,冰轮环境,https://hq.gucheng.com/SZ000811/,000811,SZ
340,SZ000812,陕西金叶,https://hq.gucheng.com/SZ000812/,000812,SZ
341,SZ000813,德展健康,https://hq.gucheng.com/SZ000813/,000813,SZ
342,SZ000815,美利云,https://hq.gucheng.com/SZ000815/,000815,SZ
343,SZ000816,*ST慧业,https://hq.gucheng.com/SZ000816/,000816,SZ
344,SZ000818,航锦科技,https://hq.gucheng.com/SZ000818/,000818,SZ
345,SZ000819,岳阳兴长,https://hq.gucheng.com/SZ000819/,000819,SZ
346,SZ000820,神雾节能,https://hq.gucheng.com/SZ000820/,000820,SZ
347,SZ000821,京山轻机,https://hq.gucheng.com/SZ000821/,000821,SZ
348,SZ000822,山东海化,https://hq.gucheng.com/SZ000822/,000822,SZ
349,SZ000823,超声电子,https://hq.gucheng.com/SZ000823/,000823,SZ
350,SZ000825,太钢不锈,https://hq.gucheng.com/SZ000825/,000825,SZ
